RMSE_log,MAE_log,MedAE_log,R2,RMSE_USD,MAE_USD,MedAE_USD,MAPE,modelo,codificacion,particion,segundos
0.40744844312748063,0.3015656456388279,0.22640741006467735,0.7476679443366137,48631.70347055581,27294.044428441757,15919.894549621487,32.04924066388033,Ridge,target,3,0.2
0.3830702872588981,0.2800631444279063,0.2101485257867619,0.7769593433121088,46037.35829624528,25489.82130297207,14833.851896360662,29.892119529526973,HistGradientBoosting,target,3,2.0
0.3786687025020929,0.27658565207536956,0.20789295549550957,0.7820554951014972,45636.92823894445,25193.75091251564,14749.718750000087,29.458850163686552,XGBoost,target,3,0.9
0.37986298854646533,0.27722653751624016,0.20807202377942247,0.7806785735804708,45275.99531490115,25130.11777923492,14568.248328351947,29.529135378684934,LightGBM,target,3,1.1
0.37948948590886156,0.2771529152221979,0.20727877889301105,0.7811096598455504,45964.06838597226,25181.66300019952,14392.74362470048,29.457055007182902,CatBoost,target,3,3.9
0.8024892842778407,0.602144257043423,0.4695332050047867,-5.326257364046683e-06,76682.3249423177,49450.702490168245,32840.19744312417,93.08006634064435,Baseline_media,target,4,0.2
0.8057588568622489,0.5995858930547322,0.471600090150071,-0.008170545878562585,75270.63961599303,49261.02508722379,34092.99999999993,99.62847867804604,Baseline_mediana,target,4,0.2
0.40498690014598404,0.2982979961532654,0.22687351481892826,0.7453135848799899,46010.515501801165,26376.083791130277,15467.144695183895,31.925166252466642,Ridge,target,4,0.2
0.3788936239517444,0.2753028752141623,0.20313528305129758,0.7770751806991097,43879.520499002174,24578.860617618036,14157.003374666107,29.181508293095952,HistGradientBoosting,target,4,1.7
0.37589011277682466,0.27278849563191926,0.20388343976906498,0.7805954477870115,43478.7822250388,24434.90666348555,14053.21093749997,29.020524058556894,XGBoost,target,4,0.7
0.37686233080516046,0.27406839048645193,0.20471046050159458,0.7794590256802683,43293.24936345011,24506.392359039724,14275.731356125838,29.1365785066792,LightGBM,target,4,0.8
0.3739083463931207,0.2719620747366647,0.2032916849572466,0.7829028368523552,43683.921226857594,24394.810531146933,14128.788254894229,28.927050336447387,CatBoost,target,4,4.1
0.8051128461241005,0.6028659776386904,0.48063577299076776,-5.241507373865417e-05,74675.75557228192,48825.3433299311,33142.63919407686,95.5163704587658,Baseline_media,target,5,0.2
0.8086445883866337,0.6002520264195381,0.46759210088078973,-0.008845403653052086,73285.79823532347,48631.504817275745,34411.500000000015,102.15592600618277,Baseline_mediana,target,5,0.2
0.4159713070321341,0.30714527675993375,0.23109542843326913,0.7330462657943186,46290.86249611411,26815.01665388466,15871.257857771398,33.2377463124437,Ridge,target,5,0.3
0.3873815126230934,0.28125522001521447,0.207764295100759,0.7684807899708149,43496.10132153566,24819.031302508727,14616.191522404688,30.51701822417562,HistGradientBoosting,target,5,2.3
0.38495385181410013,0.27951058444385796,0.20681463679531387,0.7713734885293548,43134.31035794157,24606.82834622709,14479.111328125015,30.306865334042616,XGBoost,target,5,0.7
0.38519881560134694,0.28007121807075536,0.20848090780647244,0.7710824248852615,42676.183832816074,24559.21903224911,14414.036414130253,30.441431289041184,LightGBM,target,5,0.6
0.38619017823703794,0.27904795994705456,0.2055491642112246,0.7699026062947374,43629.639085514376,24606.88868935333,14425.390749366881,30.344585722121884,CatBoost,target,5,4.1
0.8114311560800974,0.6163006198400166,0.4836282258840434,-3.74459011909245e-06,80718.96756438304,51244.06199479018,34462.92490808206,93.2234361884828,Baseline_media,target,6,0.2
0.8145024856225184,0.6141712172523904,0.47957406557141447,-0.007588254136402073,79264.98123493702,51086.71445182724,35232.99999999996,99.98363512677454,Baseline_mediana,target,6,0.2
0.39337751290982925,0.29353682768103073,0.22593679593748028,0.7649732318876803,49362.94528185695,26877.37044848712,15276.853042358412,31.191350705708633,Ridge,target,6,0.3
0.37188101087502395,0.273901998244635,0.20701042376897316,0.7899579376912114,47944.99308086959,25409.25329550029,14660.573530707628,29.045233941828375,HistGradientBoosting,target,6,2.6
0.36755559944197386,0.2706673322650643,0.204942595597414,0.7948155924005751,47142.73025737765,24986.56388787051,14272.611328124989,28.62091253183839,XGBoost,target,6,0.8
0.3679141714161857,0.2713219307969683,0.20751944728165395,0.7944150583546356,47210.4672830572,25137.946832724425,14330.437368265219,28.714572592517545,LightGBM,target,6,1.0
0.36744960524493336,0.2710941431840829,0.2073753174835442,0.794933915836323,47353.09398181307,25049.51615061957,13975.357110878002,28.738091340478313,CatBoost,target,6,4.6
0.8078464369840795,0.6075091461029368,0.47822624966691585,-5.9261252298714595e-05,78009.3489257015,50151.91273172073,34007.591949863105,94.29250841551547,Baseline_media,target,7,0.2
0.810593318107089,0.6045300933860482,0.4754804702082378,-0.00687172981275519,76509.47156986067,49931.261339092875,35131.99999999995,101.1380107449331,Baseline_mediana,target,7,0.2
0.4047620735115201,0.29902540283303786,0.22170129528698013,0.7489456605916315,46691.59181908432,26540.386840484378,15585.059608756492,31.955854976396502,Ridge,target,7,0.3
0.3742085748119254,0.27241866224427214,0.20277435237246877,0.7854168688078419,43908.642297038365,24442.87222727337,14160.349465747058,28.817235071992048,HistGradientBoosting,target,7,1.9
0.37078681941654795,0.2699218536337529,0.20067173357168144,0.7893232143502109,43570.421846395795,24298.474977837108,13861.359374999985,28.520293565057976,XGBoost,target,7,0.8
